Crop Type,Season,Rainfall (mm),Temperature (°C),Humidity (%),Soil Fertility Index,Fertilizer Usage,Market Demand Index,Transportation Cost,Crop Price
33,0,644.84,24.08,56.2,0.33,162.81,0.75,1417.39,9655.47
10,2,1103.43,35.67,84.41,0.91,275.7,0.58,1470.85,21150.77
90,1,605.8,15.87,55.1,0.54,154.82,0.99,996.11,4920.12
72,0,664.61,33.81,53.8,0.36,229.75,0.97,1377.53,5398.79
56,1,561.99,38.37,38.79,0.55,135.94,0.89,955.02,5046.63
2,1,1169.3,18.34,31.2,0.36,156.06,0.82,1520.38,8292.61
54,0,1169.83,15.73,40.98,0.89,249.01,1.42,1189.74,6547.33
54,2,684.57,30.93,38.47,0.79,71.64,0.84,931.53,4885.01
62,1,1139.53,18.97,53.99,0.31,243.45,0.75,1075.72,6157.49
55,1,958.92,24.24,45.3,0.42,252.41,1.25,1447.45,10867.95
6,1,727.09,37.92,48.26,0.75,220.72,1.06,226.05,6715.92
58,0,720.99,20.71,62.3,0.36,228.27,0.69,1169.42,4201.17
57,1,668.66,18.28,54.91,0.79,259.15,0.55,1698.05,7790.63
46,0,967.22,27.94,59.37,0.93,255.67,1.27,254.55,8410.69
69,2,770.82,32.39,55.28,0.48,57.4,1.22,858.25,4707.52
28,0,1109.27,34.55,69.06,0.95,82.25,0.54,1589.1,9795.72
51,1,1022.75,20.37,74.47,0.68,279.09,1.03,269.15,5636.13
48,1,1035.27,35.12,54.64,0.83,287.18,1.47,1677.33,9864.01
62,1,1055.27,35.2,63.32,0.7,126.26,0.83,317.55,7197.77
72,0,675.24,23.39,52.7,0.5,239.96,1.13,1651.7,5716.23
11,1,1048.2,19.27,44.14,0.77,97.02,0.81,470.3,18154.85
39,1,802.5,23.9,32.64,0.55,289.52,1.09,1022.31,9938.2
25,2,855.46,38.91,66.92,0.92,157.76,0.81,1172.85,25602.73
81,0,836.15,23.26,55.53,0.41,243.86,1.31,247.91,4051.88
67,2,552.0,28.74,82.46,0.99,152.15,0.91,260.72,8463.37
40,2,965.86,34.12,77.23,0.84,170.17,1.38,1295.07,10472.03
64,1,1136.88,37.8,41.79,0.34,265.34,0.56,854.8,6485.76
58,2,925.59,35.68,47.06,0.79,148.55,1.19,1230.37,5457.4
17,1,564.37,25.52,83.54,0.74,210.56,1.25,1864.09,28427.45
77,1,1106.72,38.56,57.29,0.72,64.47,1.43,1411.5,6984.97
1,1,1075.59,21.33,60.38,0.69,190.35,0.9,414.63,8859.58
15,1,902.58,30.33,34.3,0.72,208.62,1.27,1562.79,5112.75
48,2,784.4,28.47,40.67,0.42,261.02,0.7,1716.55,7781.31
17,0,676.38,30.73,68.46,0.43,146.98,1.05,240.51,27967.65
54,1,984.05,25.6,39.77,0.44,64.75,0.88,695.7,4999.59
0,2,1050.68,24.93,32.06,0.44,187.95,0.97,264.72,21181.29
54,1,649.8,21.13,80.44,0.87,139.84,1.25,1174.91,5862.11
70,0,748.89,32.21,42.69,0.83,287.15,1.29,558.74,5481.12
62,1,774.12,19.76,85.95,0.47,200.6,1.15,255.72,6815.42
62,0,566.28,27.32,87.89,0.43,93.15,0.81,658.96,6108.13
47,0,733.3,35.36,49.1,0.57,146.52,0.66,291.99,9109.78
14,1,681.77,27.14,35.36,0.32,232.59,1.46,1439.4,9097.86
63,2,644.53,19.79,87.53,0.49,178.95,1.36,968.12,8517.48
37,1,761.49,24.78,51.6,0.68,111.52,1.23,1401.93,10808.06
59,2,536.2,16.82,45.66,0.94,196.58,0.72,1298.25,5048.04
82,2,946.31,30.19,48.12,0.65,294.72,1.47,238.14,9675.76
27,0,1171.77,28.21,66.56,0.82,281.71,1.37,1582.31,20078.34
25,1,1087.03,37.8,87.75,0.65,83.18,0.72,1645.23,24764.46
2,2,590.19,35.01,67.14,0.52,108.52,0.8,1474.2,7994.24
36,1,1087.25,15.49,67.68,0.74,78.48,1.36,560.52,9931.21
53,2,753.38,21.2,61.63,0.96,122.33,1.13,354.98,9957.64
57,2,843.49,31.57,86.99,1.0,238.7,0.77,1510.94,8880.96
79,0,1093.28,24.3,47.22,0.78,278.8,1.3,1099.78,4505.58
79,2,743.59,26.83,69.11,0.94,96.64,0.71,286.32,4398.14
87,1,879.33,21.24,85.42,0.87,273.9,1.24,709.17,13121.84
67,1,878.16,19.07,40.81,0.68,93.68,0.67,1416.88,6894.74
0,1,825.4,18.8,65.47,0.88,230.36,0.93,420.9,21592.49
53,0,678.58,22.3,89.4,0.96,293.46,1.44,823.38,10956.67
32,2,953.59,15.16,40.59,0.58,157.09,0.64,1237.08,7438.91
59,2,1040.76,39.16,63.7,0.62,83.76,1.3,1553.02,5433.01
8,2,972.84,29.81,73.6,0.33,254.62,0.52,1588.24,3917.42
29,2,745.96,19.45,57.76,0.67,101.55,1.41,1899.17,8708.91
63,1,562.29,26.87,48.11,0.73,233.03,0.87,648.43,8279.49
35,2,756.93,28.92,51.86,0.86,271.69,0.57,1997.44,11735.72
58,0,640.87,16.75,74.76,0.95,231.97,1.38,1845.06,5927.95
83,1,546.03,32.65,49.64,0.88,111.17,0.58,1082.58,22585.79
9,1,971.53,36.68,44.86,0.81,230.17,1.04,1956.99,5470.54
31,2,672.45,18.69,81.81,0.75,205.4,0.87,216.64,18649.9
89,1,922.15,24.39,34.13,0.88,132.88,0.62,437.76,19554.5
46,1,544.74,24.35,45.46,0.7,197.1,1.38,731.18,8112.41
5,0,923.64,17.4,51.14,0.94,176.74,1.27,1147.68,5873.15
69,0,773.18,33.45,55.95,0.51,147.67,0.52,439.44,3524.32
46,1,1012.95,30.3,46.23,0.44,51.84,1.09,1255.22,7389.05
10,1,1136.86,29.03,51.61,0.35,277.04,1.47,624.25,21989.92
81,2,675.48,23.3,71.58,0.83,111.64,0.67,1122.89,2929.74
47,1,805.04,20.71,48.04,0.75,113.19,1.44,1859.85,9701.8
82,1,945.48,17.79,87.85,0.78,180.44,0.94,977.1,8061.09
36,1,1113.12,39.19,34.01,0.82,66.72,0.57,626.14,8543.15
89,1,944.83,35.05,38.76,0.67,227.34,0.83,1615.2,19538.61
33,2,895.7,32.65,46.98,0.33,75.27,0.63,1363.37,10089.56
25,1,556.2,35.69,67.78,0.53,269.04,0.99,1390.48,24693.3
73,2,1064.96,16.62,59.4,0.35,89.93,0.76,1892.12,4022.95
1,0,1000.52,29.98,61.64,0.55,206.87,0.82,241.54,8681.47
25,2,871.92,34.29,42.76,0.76,129.51,0.56,1027.34,24475.75
34,2,1132.91,34.4,32.86,0.95,175.46,0.7,1073.22,7449.57
31,1,1014.73,23.51,55.35,0.44,152.9,1.05,662.21,18322.11
33,2,1128.32,22.66,65.78,0.79,67.57,0.78,687.67,10854.98
61,1,862.51,19.95,71.52,0.71,277.03,1.3,436.35,9909.96
76,1,657.06,24.94,55.75,0.86,73.78,1.23,1531.64,11511.06
31,0,568.81,36.06,85.94,0.91,149.92,0.8,822.34,17987.55
65,0,782.84,16.74,41.89,0.46,259.64,0.55,811.09,6979.55
16,0,590.65,30.89,78.56,0.84,286.18,0.99,1116.01,5812.17
88,1,878.67,18.5,56.18,0.73,230.61,0.85,1504.15,9889.74
64,0,854.67,32.65,83.6,0.41,220.8,1.12,1082.82,7225.62
20,1,595.25,15.62,59.39,0.74,138.93,0.76,808.24,7191.88
17,1,846.53,30.77,73.74,0.61,90.59,0.53,1913.01,27047.97
11,0,806.12,33.11,82.41,0.37,88.93,0.76,1747.32,17458.41
4,2,650.19,29.88,65.06,0.62,148.66,0.58,1981.21,3306.03
38,1,967.32,16.69,75.87,0.98,286.01,1.08,416.47,12445.51
29,1,862.18,15.19,39.63,0.37,111.39,0.82,1362.88,7372.63
69,0,992.2,21.43,57.98,0.37,204.69,1.49,795.89,5026.96
39,0,585.89,25.7,64.05,0.45,203.26,0.9,1846.9,9025.0
85,2,1084.46,17.19,51.94,0.9,114.86,1.49,887.49,5030.41
18,1,1052.26,37.01,57.61,0.41,162.2,1.46,1621.3,5133.81
61,2,1102.06,21.3,67.42,0.39,182.97,0.8,659.92,8253.86
67,2,890.39,30.62,32.89,0.39,288.83,0.81,885.54,7757.39
26,0,1040.06,36.74,56.38,0.93,50.81,1.07,1141.44,6489.66
27,2,754.69,33.48,61.55,0.57,259.39,1.22,1383.89,19722.95
67,0,849.02,25.84,57.99,0.6,135.02,0.57,1887.61,7155.23
6,1,849.17,32.36,63.45,0.47,269.46,1.04,397.87,6342.82
72,1,949.43,28.29,83.11,0.36,237.02,1.22,985.66,6121.13
84,1,729.3,35.01,59.62,0.57,238.71,1.1,1746.67,12952.16
40,2,643.72,33.44,47.26,0.73,149.51,1.42,472.25,10584.36
44,0,871.57,34.75,54.06,0.45,122.28,0.77,580.19,5704.7
2,1,688.69,23.01,84.33,0.9,68.87,1.32,399.98,9490.56
18,2,1030.92,32.03,30.31,0.41,219.27,1.24,1726.32,4597.07
33,1,1122.46,26.47,73.16,0.47,52.73,0.75,305.62,10659.79
22,2,914.0,23.04,79.86,0.35,188.75,1.22,596.58,8153.29
88,1,687.77,24.22,80.66,0.61,96.26,1.06,1068.27,9915.05
66,0,933.73,15.56,31.13,0.54,264.73,0.71,1655.39,22732.71
57,2,748.66,27.83,63.27,0.58,260.51,0.88,910.75,8643.57
22,1,1061.57,16.36,57.65,0.78,109.07,1.32,1968.91,8465.93
38,1,541.04,30.46,71.71,0.37,212.55,0.82,1652.45,11180.97
31,2,680.88,24.04,73.58,0.32,104.26,1.29,830.82,18293.87
85,0,957.77,28.0,56.22,0.54,170.58,0.97,1457.76,3621.4
88,2,988.21,31.72,87.67,0.63,123.05,0.78,1385.15,9749.9
80,1,1047.56,36.8,44.03,0.63,97.07,1.08,1084.78,12255.18
90,1,562.66,31.35,55.11,0.41,285.77,0.78,1810.45,4136.83
36,0,767.41,30.21,55.33,0.81,86.34,1.0,749.07,8900.18
4,0,682.77,18.74,85.18,0.68,81.69,1.39,946.6,4818.89
4,0,616.43,28.23,73.38,0.54,236.62,1.05,320.53,4433.13
51,0,781.66,34.34,31.08,0.77,223.35,1.33,1963.85,5265.3
73,0,833.92,26.77,85.66,0.51,267.76,0.91,1317.26,5161.43
6,0,655.79,30.32,85.87,0.95,120.03,0.54,1940.27,5734.04
47,2,789.05,32.61,30.61,0.49,267.58,0.61,1839.69,8671.41
83,2,892.71,19.36,54.69,0.97,199.01,0.71,221.5,23316.67
13,2,1015.48,21.22,70.07,0.31,80.93,0.58,1049.1,3965.18
72,0,598.75,19.37,45.62,0.84,206.17,0.91,574.36,5816.83
4,1,558.8,17.37,75.54,0.68,125.57,0.67,963.89,3951.49
58,1,680.97,22.95,30.99,0.76,144.78,1.48,1050.91,5417.89
42,0,807.82,29.5,70.23,0.95,191.57,1.31,1261.41,13057.13
20,1,797.79,31.3,67.51,0.5,209.97,0.64,265.81,7674.48
56,2,834.0,21.63,65.2,0.75,215.34,0.6,1709.42,4420.08
57,0,661.83,26.89,48.23,0.88,105.11,1.14,1799.92,8678.31
42,1,1130.29,21.27,71.74,0.66,172.5,1.19,788.14,12438.67
0,0,855.62,20.26,59.0,0.64,125.84,1.42,1605.42,21563.29
62,2,1052.4,28.01,47.98,0.74,298.86,0.79,864.04,6576.64
41,1,818.76,33.49,61.32,0.77,233.79,0.72,1115.09,7442.27
45,0,943.22,29.63,36.69,0.67,133.95,0.62,479.27,5691.25
57,2,837.52,32.3,59.95,0.7,132.39,1.07,638.71,8661.24
89,1,745.82,27.35,38.45,0.61,101.52,0.64,1944.33,18984.23
65,2,814.02,28.21,38.57,1.0,104.83,1.38,1922.19,8018.37
80,0,727.73,39.74,69.99,0.62,298.48,0.76,1350.93,11955.36
5,0,1006.3,18.56,48.99,0.36,218.5,0.67,1103.62,4878.97
31,2,594.75,31.85,76.18,0.81,297.17,0.86,1243.09,18474.0
18,1,624.27,27.21,38.31,0.6,158.4,1.08,785.94,4747.01
49,2,669.56,37.16,56.5,0.55,105.51,0.69,1597.12,3285.78
72,2,891.63,39.51,88.09,0.87,250.99,1.4,837.3,6792.52
57,0,605.79,32.67,71.08,0.4,59.25,0.67,1750.85,7288.62
45,1,1000.73,16.91,76.69,0.95,187.13,1.31,651.55,6790.02
15,1,859.99,24.2,40.16,0.88,276.98,0.63,367.82,4479.09
37,1,1039.05,35.39,72.37,0.78,108.3,1.17,1417.23,11649.42
66,0,749.03,24.78,84.86,0.83,176.52,1.28,1640.6,23556.18
11,0,790.2,23.84,48.66,0.38,178.73,0.56,288.18,17333.76
1,0,636.52,26.37,67.8,0.34,247.25,1.49,575.54,9141.34
90,1,757.46,35.81,42.0,0.92,198.67,0.81,1558.65,4993.24
49,1,583.72,38.49,59.59,0.62,90.69,1.48,607.82,5024.87
23,1,989.08,24.51,80.07,0.95,228.53,1.02,369.58,18164.63
37,1,667.17,20.91,61.34,0.51,273.13,0.59,735.62,10204.82
55,1,746.9,22.92,32.72,0.77,67.6,0.65,760.66,10096.72
1,0,1096.93,27.27,62.61,0.84,70.79,0.65,618.06,8591.31
40,2,927.97,33.93,77.14,0.76,68.52,0.76,529.8,9668.3
38,2,812.92,31.8,84.67,0.76,138.32,0.99,1953.68,11446.93
38,0,1070.95,16.86,60.37,0.5,215.55,1.25,1461.78,11706.15
50,1,1074.8,25.11,74.94,0.34,257.02,1.08,1887.74,10341.97
8,0,586.05,36.5,43.58,0.31,73.53,1.48,929.11,4268.14
34,2,904.96,39.06,39.45,0.44,55.75,1.24,1098.15,7275.78
26,0,605.3,39.59,72.99,0.8,234.54,0.68,584.47,6169.08
75,0,907.6,20.53,76.15,0.95,290.18,0.98,1628.21,253232.4
77,0,813.8,16.96,36.36,0.75,172.53,1.47,1296.98,6689.25
5,1,781.99,36.79,79.68,0.32,144.19,0.84,1247.15,5419.61
70,0,560.47,16.33,61.91,0.31,73.01,0.59,1541.83,3375.61
71,2,947.11,31.72,52.46,0.57,275.16,1.25,1512.58,15631.2
90,2,1084.3,30.73,62.73,0.52,196.9,1.26,935.93,5569.23
60,2,808.72,27.39,45.45,0.56,277.16,0.55,1939.47,3567.68
68,0,712.77,29.08,53.7,0.81,239.02,1.26,973.57,11446.29
2,0,767.95,36.71,35.85,0.43,159.23,0.99,808.87,9043.78
65,2,1036.53,21.45,52.54,0.89,94.63,1.12,1904.88,7730.53
89,1,728.05,39.12,66.32,0.43,212.64,0.76,1898.82,19426.63
35,0,1132.49,23.51,54.23,0.98,219.92,1.4,1832.18,13114.09
7,1,604.28,20.45,59.67,0.88,149.81,0.69,1364.89,4392.64
57,1,670.51,26.99,45.97,0.57,70.45,0.87,1588.07,7748.36
18,1,610.58,18.03,69.46,0.78,178.91,1.47,534.58,5758.55
11,1,654.26,23.3,84.94,0.77,154.98,1.19,642.65,18437.21
29,0,1110.97,23.94,67.02,0.7,121.57,1.24,629.78,9315.99
23,2,548.53,18.26,34.91,0.33,204.4,1.12,809.69,16352.53
19,0,552.08,20.94,40.14,0.51,290.81,0.58,1796.02,16679.53
50,1,986.41,23.69,71.88,0.43,56.33,1.47,826.14,10569.13
89,0,1056.71,32.78,79.36,0.38,54.29,1.37,1726.54,20407.82
10,2,994.56,29.71,81.31,0.65,236.66,1.02,1958.23,21183.29
41,2,1030.87,37.89,43.97,0.46,245.84,1.41,807.63,7947.93
20,1,864.25,17.91,87.18,0.38,128.92,0.73,838.47,7596.43
46,2,786.62,21.86,59.41,0.78,105.32,0.69,1199.37,7062.3
44,1,1020.02,32.56,40.37,0.7,271.82,1.28,1541.43,6316.06
11,2,1077.77,25.92,75.62,0.79,190.34,1.08,566.88,18773.75
74,2,995.9,30.74,67.64,0.89,237.11,1.31,1739.12,18101.05
3,1,865.59,38.21,82.34,0.96,183.59,1.31,690.82,15165.82
28,0,1130.29,29.08,79.31,0.51,200.73,1.28,1617.15,10453.52
41,0,1099.91,36.99,41.13,0.48,231.28,1.5,1754.18,7979.19
44,1,750.74,37.58,73.63,0.66,181.4,0.66,1183.26,5616.08
9,2,999.48,16.54,34.84,0.44,272.16,1.04,1434.03,4862.69
31,0,732.55,15.27,88.17,0.45,246.32,1.19,1271.62,18337.3
91,0,666.14,26.26,45.42,0.78,168.83,1.43,1634.06,5764.21
82,2,862.81,29.79,45.39,0.77,131.4,0.65,634.72,7829.76
31,2,578.89,26.31,87.19,0.87,137.33,1.48,919.25,18998.08
48,2,728.4,35.76,37.38,0.96,277.99,1.04,1767.16,9402.27
27,0,858.79,22.76,49.97,0.46,295.58,0.58,349.5,18847.55
76,1,673.09,32.14,83.68,0.37,211.58,1.43,1491.08,12125.78
66,2,754.56,19.05,64.27,0.98,179.16,0.51,834.55,22661.45
51,0,1023.46,29.53,48.43,0.52,174.31,1.19,1934.74,4509.0
16,2,850.67,38.69,61.22,0.74,187.07,1.27,337.13,6084.09
19,2,789.77,29.62,54.2,0.76,114.99,0.71,471.54,17750.64
76,2,1040.41,37.46,61.34,0.69,292.16,1.37,777.4,12522.95
70,2,1051.45,35.99,45.84,0.64,106.74,0.72,1655.88,3716.88
30,2,629.7,27.63,36.43,0.71,253.33,1.05,816.01,4671.27
37,1,891.54,31.41,30.19,0.4,55.5,0.72,1583.14,9467.22
83,2,957.82,16.74,62.22,0.66,217.84,0.82,351.73,23228.77
6,0,601.32,17.4,78.73,0.84,192.34,0.83,1099.96,5696.08
25,1,602.79,37.05,48.94,0.36,60.8,1.35,1016.85,24870.23
87,0,1098.28,26.97,54.13,0.58,216.96,1.37,1659.18,12745.21
34,1,1035.79,29.88,43.99,0.71,210.78,0.93,297.1,7977.79
75,2,992.9,22.98,35.27,0.38,261.3,1.24,938.3,252883.66
80,1,691.53,25.91,87.71,0.58,88.13,0.54,862.74,11139.57
58,0,745.73,19.22,67.91,0.88,165.18,0.5,480.88,5028.45
34,0,1126.44,17.01,49.77,0.56,126.92,1.14,1399.88,7864.79
65,1,703.75,31.29,40.42,0.7,126.41,1.01,706.04,7890.67
87,2,641.42,22.44,33.56,0.8,278.1,1.14,441.63,12803.62
46,0,766.16,17.32,56.44,0.66,231.93,0.5,1778.87,6665.67
19,1,628.83,24.06,84.99,0.32,259.59,1.26,1713.23,18214.23
0,2,848.75,27.04,63.3,0.68,233.06,1.38,1895.53,21257.09
5,0,579.47,16.12,33.43,0.43,238.37,1.0,1558.34,4773.37
86,0,1159.86,21.53,38.09,0.9,182.02,0.94,715.89,10792.47
37,1,1034.6,23.41,72.31,0.9,214.15,0.52,1510.32,10897.4
69,0,1018.95,31.88,51.89,0.31,111.5,1.35,398.65,4686.82
46,1,871.37,20.39,44.81,0.61,137.42,1.19,1211.74,7711.17
54,2,1114.32,26.88,83.31,0.3,159.47,1.16,637.25,5749.55
25,1,743.09,31.89,63.2,0.37,114.98,0.9,743.41,24865.04
14,0,694.38,27.36,44.24,0.78,270.78,0.71,247.04,9066.46
64,0,584.3,20.49,44.99,0.79,250.56,0.95,1520.42,7074.46
87,0,577.96,35.52,45.06,0.49,248.64,1.11,921.63,12116.92
58,2,756.06,30.06,61.12,0.34,229.34,0.92,1766.83,4606.16
11,1,1008.9,31.48,84.21,0.74,234.12,0.65,275.77,18391.97
45,0,757.43,20.42,37.64,0.94,137.65,1.34,370.77,6670.55
51,1,787.11,39.25,46.68,0.65,82.62,0.64,634.45,4391.68
24,0,979.27,17.21,34.55,0.54,85.12,1.03,1573.0,12204.91
81,0,603.34,17.63,54.03,0.76,76.35,0.97,703.76,3654.95
27,1,786.79,33.84,75.3,0.99,181.64,1.26,918.58,20377.05
83,0,1015.82,17.38,36.28,0.38,99.05,1.45,515.66,23591.58
32,1,544.36,20.9,87.01,0.47,208.51,1.09,1402.99,8285.29
38,2,573.77,17.33,34.77,0.95,211.71,1.33,415.45,12178.32
85,2,875.43,26.85,80.24,0.87,247.21,1.3,546.06,5275.34
40,0,1133.7,26.62,33.48,0.43,250.79,0.79,1921.73,8534.39
38,1,743.3,36.96,88.64,0.88,241.77,0.6,644.3,11572.01
26,0,1060.03,28.19,35.6,0.93,126.35,0.61,1704.41,5442.87
85,2,829.63,16.04,48.03,0.97,194.63,1.4,753.47,5424.91
37,0,561.88,15.28,70.24,0.34,241.67,1.4,490.22,11576.87
37,2,652.59,25.35,62.59,0.81,60.96,0.57,1283.66,10430.83
23,2,710.78,37.8,68.9,0.99,288.77,1.31,1073.09,18469.74
5,1,840.7,35.0,42.71,0.51,151.9,1.28,1154.52,5808.87
82,0,1124.9,37.29,42.24,0.59,298.08,1.1,931.77,8174.66
71,2,773.97,24.13,89.07,0.49,212.72,0.67,762.38,14606.23
0,2,1142.47,25.9,83.05,0.43,206.24,0.78,328.5,21210.21
4,0,1040.05,26.74,46.81,0.62,51.31,0.68,721.18,3940.31
4,1,832.08,19.57,30.23,0.97,161.89,0.67,1950.35,3630.16
63,1,1107.76,34.06,33.06,0.4,127.27,1.34,614.46,8818.62
63,2,580.31,23.19,72.18,0.65,159.31,1.24,320.78,8150.42
2,0,721.87,39.45,59.69,0.32,278.07,1.41,960.08,9982.2
4,2,870.7,21.17,55.67,0.78,161.04,1.34,1590.18,4500.03
53,0,577.91,35.71,36.65,0.83,51.44,1.02,1660.58,9110.38
52,1,1064.47,17.02,77.76,0.91,105.02,0.92,483.11,10396.98
62,2,1140.34,35.73,81.58,0.81,220.76,1.02,1919.8,7172.98
0,1,1026.66,28.03,75.85,0.32,131.08,1.35,1716.81,21642.0
5,2,989.3,29.43,57.25,0.49,144.39,1.14,1389.57,5594.35
28,2,644.6,31.67,63.16,0.72,261.72,1.08,853.12,10729.54
37,2,770.44,24.24,47.07,0.57,270.38,1.31,1838.34,11269.06
26,0,647.1,18.12,47.53,0.57,293.82,0.56,688.2,5359.03
7,2,945.03,30.8,37.45,0.48,288.0,1.26,1770.85,5162.71
50,2,757.24,29.15,71.87,0.4,270.83,1.24,1560.25,10418.27
35,0,804.21,24.69,59.54,0.44,82.87,0.85,354.29,11787.07
70,0,658.58,28.56,55.77,0.59,232.74,1.19,1702.13,4950.99
39,2,574.21,34.32,67.57,0.35,283.15,0.92,1252.89,9457.65
31,0,863.88,35.91,54.5,0.52,122.21,0.99,1382.88,18227.86
91,1,1021.07,15.44,61.37,0.66,246.39,0.62,872.25,5054.56
17,2,618.88,24.96,54.66,1.0,126.78,1.26,1730.37,28362.83
28,1,824.16,35.16,82.89,0.32,63.69,0.61,1138.3,8852.44
70,0,795.45,28.71,81.72,0.76,278.72,1.41,764.44,5962.61
55,1,895.11,27.52,82.83,0.96,286.63,0.68,1298.84,11129.13
22,1,1053.66,28.1,41.55,0.98,200.0,1.22,1561.5,9145.48
81,0,938.86,27.45,59.43,0.95,285.57,1.47,480.92,4902.95
34,0,980.23,17.93,69.9,0.81,194.53,1.5,231.38,8844.52
55,2,1150.56,27.16,46.18,0.36,274.39,1.44,769.71,11442.43
6,0,549.82,29.38,80.74,0.64,286.81,0.67,405.7,6172.79
52,1,1003.51,28.28,63.37,0.82,81.47,0.72,1044.26,9455.61
28,1,1008.38,23.99,61.22,0.64,299.55,1.29,1734.97,10931.94
80,0,825.11,23.96,86.46,0.91,126.46,0.54,273.29,12038.35
89,1,980.99,30.17,60.92,0.86,191.13,1.14,1379.14,20563.61
75,2,720.82,35.09,66.45,0.61,204.44,1.46,1805.21,253547.55
6,2,726.39,20.31,73.14,0.74,263.53,1.45,1653.09,6805.37
14,1,783.09,16.92,36.61,0.85,229.27,1.29,693.24,9748.87
38,0,580.97,34.36,75.08,0.49,146.73,1.4,1594.48,12031.13
83,2,826.44,21.95,47.62,0.44,265.2,1.14,638.43,23276.9
12,0,756.11,25.53,39.4,0.92,70.06,1.33,963.71,4747.07
49,0,1022.18,23.39,51.63,0.99,132.78,1.38,1599.11,5152.65
46,0,538.67,19.35,59.37,0.97,197.5,0.95,938.16,8165.19
48,2,653.13,19.16,61.98,0.9,255.73,0.5,1276.64,8683.4
22,0,1080.63,31.01,81.67,0.79,254.5,0.52,414.65,8281.99
6,1,1095.76,25.49,83.72,0.62,112.07,0.76,1811.3,5878.19
76,1,804.82,17.72,71.66,0.69,171.36,0.65,758.63,10977.34
34,2,690.56,25.16,73.68,0.68,222.38,1.29,1519.45,7839.75
0,2,1101.72,38.87,72.04,0.73,238.75,0.91,591.92,21342.39
49,0,812.64,15.82,76.33,0.62,118.68,0.68,891.89,3664.86
74,0,799.67,28.53,70.84,0.77,71.25,1.05,364.0,17144.23
74,1,663.54,29.71,74.08,0.47,253.33,1.08,1690.94,17156.96
51,2,1053.78,33.55,85.86,0.88,226.61,1.11,1967.01,5577.07
7,2,990.8,36.34,61.69,0.61,193.02,1.13,428.62,5612.71
3,0,845.64,18.14,79.04,0.68,209.3,0.58,519.8,13786.87
66,0,598.98,36.38,80.19,0.43,215.82,0.51,206.79,22972.07
5,0,1133.64,35.13,48.41,0.37,209.47,1.16,824.04,5480.86
41,1,768.45,19.29,68.95,0.4,113.46,1.4,1859.37,6916.15
22,2,1142.44,22.53,45.0,0.62,74.25,1.35,309.09,9037.21
44,1,649.93,34.26,76.56,0.31,192.54,0.86,1650.68,5476.64
13,1,961.96,37.58,86.62,0.82,192.37,0.84,254.67,5672.0
48,2,1012.41,26.01,62.05,0.57,258.4,1.27,1569.63,9699.66
35,2,553.93,19.75,79.67,0.76,285.35,0.51,478.64,11365.57
69,1,705.81,26.22,33.84,0.4,135.04,0.59,1268.66,3049.66
25,0,802.83,38.89,87.47,0.54,287.01,1.42,1538.78,25953.52
3,2,968.59,35.56,65.43,0.42,64.27,1.18,1337.44,13912.48
30,1,689.34,15.64,82.7,0.72,113.06,1.05,964.43,4523.01
45,1,891.03,25.35,48.56,0.87,298.57,1.16,917.12,6981.13
28,1,1150.2,24.27,45.87,0.48,64.18,0.51,490.19,9450.62
78,1,1155.51,34.39,35.81,0.44,70.02,1.17,1526.03,7471.58
23,1,842.31,22.98,83.9,0.49,148.31,0.69,1146.67,16473.25
81,0,950.65,31.27,31.63,0.66,297.25,0.65,1542.09,2741.29
35,2,771.61,35.17,59.95,0.71,117.27,0.55,800.33,11490.26
29,2,545.97,32.2,89.11,0.84,90.73,1.09,855.57,8880.38
14,1,1084.15,29.99,82.6,0.58,101.2,0.7,523.58,8956.77
37,0,590.85,16.94,86.65,0.74,183.3,1.23,1232.7,11098.05
33,1,787.3,18.15,62.13,0.74,157.52,1.4,674.95,11933.26
73,0,999.2,34.98,88.25,0.99,106.7,1.34,966.56,6224.1
85,0,575.03,28.03,52.2,0.48,220.06,0.93,1367.0,3596.52
73,2,588.81,18.03,30.6,0.57,147.8,1.23,391.02,5381.11
89,0,637.09,25.45,60.91,0.98,106.77,0.7,881.65,19847.91
82,0,1113.26,32.72,88.64,0.72,136.06,0.61,1945.55,7763.49
52,2,1034.36,31.72,55.62,0.43,212.72,1.32,1088.31,10669.27
85,0,1170.45,27.09,56.45,0.88,291.82,1.19,1978.83,4857.34
20,2,752.96,23.58,63.65,0.83,244.89,1.01,1216.1,7743.07
72,2,668.32,37.22,55.87,0.92,245.23,0.7,439.96,5718.4
4,0,801.89,22.36,36.54,0.97,287.55,0.58,1624.11,4169.32
9,1,887.29,32.08,81.02,0.38,273.43,1.07,1742.02,5173.21
22,1,678.65,17.6,89.76,0.61,128.36,1.44,1354.55,8752.33
20,2,982.46,24.94,65.38,0.96,172.59,0.92,1965.12,7837.75
40,0,872.88,21.49,85.69,0.35,60.34,0.51,885.31,8473.98
27,0,952.78,19.4,89.73,0.69,224.77,0.8,1968.94,18996.75
73,2,755.72,24.86,63.42,0.89,244.99,0.64,766.2,5450.77
76,1,630.89,39.45,66.82,0.86,150.51,0.88,1185.06,11483.84
7,0,931.06,26.35,61.65,0.62,274.84,1.11,1504.25,5184.7
77,0,583.99,39.4,31.52,0.71,109.07,1.22,1588.49,6156.12
81,0,1152.92,26.64,30.27,0.69,110.98,1.46,381.98,4134.56
